Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Delivery_Days,Past_Orders,Past_Returns,Past_Return_Rate,Region
ORD00001066,PROD00001066,USER00001066,2023-02-20,,Accessories,164.18,2,,Not Returned,,47,Female,City01,Credit Card,Next-Day,24.58,3,4,1,0.25,West
ORD00003913,PROD00003913,USER00003913,2024-08-20,1.725408e+18,Electronics,86.55,3,Wrong Item,Returned,15.0,18,Female,City05,Credit Card,Express,11.15,3,3,1,0.333,North
ORD00005536,PROD00005536,USER00005536,2024-02-15,,Beauty,87.44,2,,Not Returned,,18,Female,City24,Credit Card,Next-Day,52.9,1,7,1,0.143,South
ORD00008002,PROD00008002,USER00008002,2024-03-11,1.7109792e+18,Grocery,432.7,4,Late Delivery,Returned,10.0,31,Male,City30,Credit Card,Next-Day,21.1,3,5,0,0.0,Central
ORD00005387,PROD00005387,USER00005387,2023-04-18,1.684368e+18,Home,513.01,1,Damaged,Returned,30.0,47,Female,City23,Credit Card,Next-Day,0.0,2,2,0,0.0,West
ORD00005732,PROD00005732,USER00005732,2024-01-17,1.7063136e+18,Clothing,88.05,7,Changed Mind,Returned,10.0,47,Female,City08,Cash on Delivery,Standard,5.08,5,6,1,0.167,East
ORD00002738,PROD00002738,USER00002738,2024-02-14,,Home,339.1,6,,Not Returned,,18,Female,City15,PayPal,Next-Day,0.0,3,3,0,0.0,East
ORD00005052,PROD00005052,USER00005052,2023-05-05,,Grocery,25.79,3,,Not Returned,,47,Male,City17,Cash on Delivery,Standard,0.0,7,5,1,0.2,North
ORD00004000,PROD00004000,USER00004000,2024-01-09,,Home,356.42,1,,Not Returned,,24,Male,City42,Credit Card,Express,0.0,4,7,1,0.143,South
ORD00002427,PROD00002427,USER00002427,2024-06-22,1.7198784e+18,Home,69.92,3,Size Issue,Returned,10.0,24,Female,City06,Wallet,Standard,57.17,8,6,3,0.5,Central
ORD00006833,PROD00006833,USER00006833,2024-02-14,1.7095968e+18,Clothing,558.15,2,Late Delivery,Returned,20.0,26,Male,City15,Credit Card,Next-Day,13.09,1,6,3,0.5,North
ORD00001687,PROD00001687,USER00001687,2023-10-23,1.7006112e+18,Sports,105.44,8,Size Issue,Returned,30.0,25,Male,City46,Debit Card,Next-Day,30.73,1,9,0,0.0,Central
ORD00000851,PROD00000851,USER00000851,2024-09-17,,Electronics,29.71,2,,Not Returned,,34,Female,City06,Wallet,Express,19.78,3,4,1,0.25,South
ORD00006303,PROD00006303,USER00006303,2024-01-20,1.7061408e+18,Toys,282.4,2,Late Delivery,Returned,5.0,18,Female,City02,Wallet,Standard,40.75,5,6,0,0.0,North
ORD00009087,PROD00009087,USER00009087,2023-12-01,1.7022528e+18,Sports,128.98,8,Late Delivery,Returned,10.0,45,Female,City15,Wallet,Express,20.27,5,6,0,0.0,East
ORD00005878,PROD00005878,USER00005878,2023-01-09,,Toys,73.56,5,,Not Returned,,26,Male,City29,Debit Card,Next-Day,0.0,2,6,1,0.167,North
ORD00008527,PROD00008527,USER00008527,2023-09-09,1.6955136e+18,Beauty,284.42,6,Size Issue,Returned,15.0,34,Male,City43,Wallet,Express,0.0,4,4,2,0.5,West
ORD00002839,PROD00002839,USER00002839,2023-01-16,,Grocery,353.91,1,,Not Returned,,20,Male,City10,Credit Card,Next-Day,0.0,1,3,0,0.0,West
ORD00004611,PROD00004611,USER00004611,2024-10-11,,Home,302.45,2,,Not Returned,,64,Male,City04,PayPal,Express,0.0,7,5,0,0.0,North
ORD00009540,PROD00009540,USER00009540,2023-07-20,,Electronics,258.33,2,,Not Returned,,23,Male,City30,Credit Card,Express,19.11,3,3,2,0.667,West
ORD00009207,PROD00009207,USER00009207,2024-12-05,1.7350848e+18,Clothing,333.54,3,Wrong Item,Returned,20.0,46,Female,City27,Debit Card,Express,9.7,6,4,1,0.25,South
ORD00002489,PROD00002489,USER00002489,2023-11-13,,Books,135.11,1,,Not Returned,,31,Female,City26,Credit Card,Standard,0.0,7,1,0,0.0,West
ORD00006905,PROD00006905,USER00006905,2023-09-30,1.697328e+18,Home,41.11,2,Size Issue,Returned,15.0,30,Male,City21,Cash on Delivery,Express,11.84,4,7,2,0.286,North
ORD00007390,PROD00007390,USER00007390,2023-03-19,,Clothing,433.72,7,,Not Returned,,27,Male,City09,Debit Card,Express,42.59,3,2,0,0.0,East
ORD00002849,PROD00002849,USER00002849,2024-04-28,,Toys,166.11,3,,Not Returned,,18,Male,City44,Wallet,Express,0.0,3,3,1,0.333,South
ORD00006665,PROD00006665,USER00006665,2023-09-09,,Home,474.82,1,,Not Returned,,18,Male,City46,Debit Card,Next-Day,17.9,2,3,0,0.0,West
ORD00005881,PROD00005881,USER00005881,2024-03-14,,Toys,301.76,2,,Not Returned,,27,Female,City03,Credit Card,Express,0.0,7,6,1,0.167,Central
ORD00004452,PROD00004452,USER00004452,2024-03-20,1.7134848e+18,Sports,57.68,7,Late Delivery,Returned,30.0,32,Male,City29,Credit Card,Express,12.06,6,4,0,0.0,East
ORD00007421,PROD00007421,USER00007421,2024-02-20,1.7096832e+18,Accessories,253.02,1,Changed Mind,Returned,15.0,34,Male,City04,Credit Card,Next-Day,5.3,2,3,1,0.333,South
ORD00006484,PROD00006484,USER00006484,2023-11-27,1.7027712e+18,Home,236.82,1,Wrong Item,Returned,20.0,26,Male,City06,Credit Card,Express,21.92,3,2,0,0.0,North
ORD00002479,PROD00002479,USER00002479,2024-12-17,,Beauty,66.27,1,,Not Returned,,30,Female,City10,Cash on Delivery,Standard,0.0,6,4,0,0.0,North
ORD00006617,PROD00006617,USER00006617,2024-09-25,,Home,423.93,3,,Not Returned,,65,Male,City14,Wallet,Standard,13.4,5,4,1,0.25,Central
ORD00002141,PROD00002141,USER00002141,2023-07-23,,Accessories,392.55,1,,Not Returned,,27,Male,City09,Credit Card,Next-Day,7.46,1,3,0,0.0,South
ORD00005188,PROD00005188,USER00005188,2024-10-05,,Sports,273.4,2,,Not Returned,,34,Female,City11,Credit Card,Next-Day,50.29,1,5,0,0.0,West
ORD00009704,PROD00009704,USER00009704,2024-06-30,1.7201376e+18,Beauty,84.11,1,Size Issue,Returned,5.0,53,Male,City15,PayPal,Next-Day,0.0,2,2,1,0.5,Central
ORD00002744,PROD00002744,USER00002744,2023-12-12,1.7027712e+18,Home,294.34,6,Size Issue,Returned,5.0,53,Female,City41,Credit Card,Next-Day,22.33,4,3,0,0.0,Central
ORD00007253,PROD00007253,USER00007253,2023-09-07,1.6953408e+18,Home,147.74,7,Quality Issue,Returned,15.0,67,Female,City29,Credit Card,Standard,67.13,5,3,0,0.0,South
ORD00003506,PROD00003506,USER00003506,2024-04-13,,Sports,471.41,6,,Not Returned,,27,Female,City34,Credit Card,Standard,0.0,6,2,0,0.0,South
ORD00001679,PROD00001679,USER00001679,2023-07-25,,Clothing,342.55,8,,Not Returned,,25,Female,City44,Credit Card,Express,8.04,3,3,0,0.0,West
ORD00004249,PROD00004249,USER00004249,2023-09-14,,Beauty,506.71,2,,Not Returned,,54,Male,City16,Credit Card,Express,0.0,3,5,3,0.6,East
ORD00003147,PROD00003147,USER00003147,2024-05-25,1.7183232e+18,Electronics,27.22,5,Damaged,Returned,20.0,34,Female,City44,PayPal,Next-Day,26.39,1,6,0,0.0,East
ORD00008130,PROD00008130,USER00008130,2024-05-11,,Books,49.4,2,,Not Returned,,53,Female,City46,PayPal,Next-Day,0.0,3,9,1,0.111,North
ORD00007004,PROD00007004,USER00007004,2024-10-03,,Clothing,485.35,3,,Not Returned,,64,Male,City01,Credit Card,Standard,25.1,5,6,1,0.167,South
ORD00000580,PROD00000580,USER00000580,2024-09-18,,Automotive,230.83,3,,Not Returned,,23,Male,City08,Debit Card,Express,8.21,3,1,0,0.0,North
ORD00004070,PROD00004070,USER00004070,2023-06-02,,Beauty,81.71,1,,Not Returned,,30,Female,City44,Credit Card,Standard,0.0,6,5,0,0.0,East
ORD00003343,PROD00003343,USER00003343,2024-05-23,,Toys,467.46,2,,Not Returned,,46,Male,City46,Debit Card,Next-Day,7.93,1,9,0,0.0,West
ORD00007404,PROD00007404,USER00007404,2023-10-22,,Automotive,400.37,8,,Not Returned,,65,Male,City04,Debit Card,Standard,13.54,7,6,1,0.167,North
ORD00003672,PROD00003672,USER00003672,2023-08-19,,Electronics,35.45,3,,Not Returned,,45,Female,City26,Debit Card,Next-Day,0.0,1,2,0,0.0,South
ORD00000559,PROD00000559,USER00000559,2024-07-14,1.7222112e+18,Electronics,508.08,2,Late Delivery,Returned,15.0,34,Female,City23,Credit Card,Next-Day,0.0,4,4,1,0.25,West
ORD00005237,PROD00005237,USER00005237,2023-02-28,,Clothing,438.9,1,,Not Returned,,27,Male,City27,Credit Card,Standard,12.04,7,2,0,0.0,Central
ORD00007805,PROD00007805,USER00007805,2023-01-03,,Clothing,215.74,2,,Not Returned,,56,Female,City09,Wallet,Standard,5.33,5,7,1,0.143,North
ORD00000512,PROD00000512,USER00000512,2024-10-21,1.7307648e+18,Grocery,302.38,3,Changed Mind,Returned,15.0,67,Male,City04,Credit Card,Next-Day,0.0,1,4,1,0.25,East
ORD00001081,PROD00001081,USER00001081,2023-10-24,,Electronics,77.15,7,,Not Returned,,47,Male,City09,Wallet,Standard,0.0,5,4,0,0.0,West
ORD00001664,PROD00001664,USER00001664,2024-08-22,1.7260128e+18,Home,242.64,4,Quality Issue,Returned,20.0,25,Male,City44,Wallet,Standard,13.83,6,5,3,0.6,West
ORD00009204,PROD00009204,USER00009204,2024-09-05,,Clothing,500.31,1,,Not Returned,,33,Male,City17,Credit Card,Express,8.93,4,7,1,0.143,West
ORD00001931,PROD00001931,USER00001931,2024-03-15,,Clothing,348.67,2,,Not Returned,,32,Male,City17,Debit Card,Standard,29.54,7,4,1,0.25,South
ORD00009666,PROD00009666,USER00009666,2023-05-26,,Sports,166.64,2,,Not Returned,,19,Male,City27,Credit Card,Next-Day,0.0,1,4,0,0.0,West
ORD00001150,PROD00001150,USER00001150,2024-07-22,,Beauty,231.83,6,,Not Returned,,24,Female,City14,Credit Card,Next-Day,0.0,1,6,1,0.167,North
ORD00002838,PROD00002838,USER00002838,2024-04-20,,Electronics,320.21,1,,Not Returned,,18,Male,City25,Debit Card,Express,14.43,6,3,1,0.333,South
ORD00005949,PROD00005949,USER00005949,2023-01-10,,Books,132.41,1,,Not Returned,,65,Female,City05,Credit Card,Express,0.0,5,5,1,0.2,South
ORD00008308,PROD00008308,USER00008308,2023-07-04,1.6892928e+18,Electronics,471.74,2,Wrong Item,Returned,10.0,26,Male,City38,Wallet,Standard,16.55,5,2,0,0.0,Central
ORD00008932,PROD00008932,USER00008932,2023-01-16,,Clothing,150.45,4,,Not Returned,,55,Female,City16,PayPal,Express,43.7,4,5,1,0.2,East
ORD00009788,PROD00009788,USER00009788,2023-09-13,,Clothing,216.84,1,,Not Returned,,56,Male,City47,Debit Card,Express,69.26,5,2,0,0.0,East
ORD00005177,PROD00005177,USER00005177,2023-10-10,1.698192e+18,Toys,219.55,3,Damaged,Returned,15.0,32,Female,City23,Credit Card,Next-Day,55.17,1,6,0,0.0,South
ORD00000830,PROD00000830,USER00000830,2023-12-20,1.7056224e+18,Clothing,427.05,5,Size Issue,Returned,30.0,24,Female,City26,Credit Card,Standard,28.24,5,4,2,0.5,North
ORD00008311,PROD00008311,USER00008311,2024-12-10,,Beauty,69.35,3,,Not Returned,,43,Male,City30,PayPal,Standard,0.0,6,5,0,0.0,East
ORD00004752,PROD00004752,USER00004752,2024-04-28,,Toys,210.02,1,,Not Returned,,47,Female,City23,Credit Card,Express,0.0,3,7,1,0.143,West
ORD00009850,PROD00009850,USER00009850,2023-07-03,,Automotive,71.41,2,,Not Returned,,43,Male,City04,Credit Card,Next-Day,0.0,2,3,1,0.333,Central
ORD00000635,PROD00000635,USER00000635,2024-06-08,1.7186688e+18,Clothing,219.72,1,Changed Mind,Returned,10.0,33,Female,City46,PayPal,Next-Day,6.46,1,2,0,0.0,East
ORD00004465,PROD00004465,USER00004465,2024-02-16,1.7089056e+18,Electronics,291.22,4,Other,Returned,10.0,30,Male,City03,Wallet,Next-Day,34.17,2,5,0,0.0,North
ORD00006799,PROD00006799,USER00006799,2024-08-02,1.7242848e+18,Books,447.86,5,Quality Issue,Returned,20.0,46,Female,City02,Wallet,Express,57.09,6,5,2,0.4,West
ORD00007987,PROD00007987,USER00007987,2024-03-09,1.7125344e+18,Clothing,151.93,1,Wrong Item,Returned,30.0,24,Male,City25,Wallet,Next-Day,14.68,5,2,0,0.0,West
ORD00007079,PROD00007079,USER00007079,2024-04-18,,Electronics,292.1,5,,Not Returned,,24,Male,City03,Credit Card,Standard,15.55,6,4,1,0.25,North
ORD00006966,PROD00006966,USER00006966,2024-12-29,,Electronics,248.1,1,,Not Returned,,47,Male,City42,Credit Card,Next-Day,27.94,1,5,0,0.0,South
ORD00004142,PROD00004142,USER00004142,2023-11-27,,Clothing,397.86,1,,Not Returned,,30,Female,City10,Debit Card,Express,19.3,3,5,0,0.0,South
ORD00007027,PROD00007027,USER00007027,2023-03-23,1.6808256e+18,Electronics,262.98,2,Size Issue,Returned,15.0,57,Male,City46,Wallet,Express,0.0,4,4,1,0.25,East
ORD00009183,PROD00009183,USER00009183,2024-10-26,,Clothing,37.32,1,,Not Returned,,32,Male,City14,Debit Card,Express,17.01,6,4,1,0.25,East
ORD00000876,PROD00000876,USER00000876,2023-07-31,1.6911936e+18,Electronics,96.83,1,Changed Mind,Returned,5.0,45,Female,City28,PayPal,Next-Day,0.0,3,7,6,0.857,West
ORD00004869,PROD00004869,USER00004869,2024-05-20,,Automotive,499.92,2,,Not Returned,,46,Female,City35,PayPal,Next-Day,40.56,1,2,0,0.0,South
ORD00005315,PROD00005315,USER00005315,2024-12-14,,Toys,275.01,1,,Not Returned,,45,Female,City12,Credit Card,Next-Day,49.69,3,6,0,0.0,South
ORD00005222,PROD00005222,USER00005222,2024-06-13,,Toys,184.7,1,,Not Returned,,57,Male,City15,Wallet,Next-Day,0.0,2,3,0,0.0,East
ORD00000004,PROD00000004,USER00000004,2023-01-16,,Sports,100.68,7,,Not Returned,,25,Female,City23,PayPal,Standard,23.47,6,4,0,0.0,West
ORD00003051,PROD00003051,USER00003051,2023-07-05,,Grocery,433.86,2,,Not Returned,,18,Male,City32,Debit Card,Next-Day,13.8,3,1,0,0.0,East
ORD00005691,PROD00005691,USER00005691,2024-02-16,1.709424e+18,Beauty,341.8,8,Wrong Item,Returned,16.0,55,Female,City36,PayPal,Express,0.0,7,4,1,0.25,North
ORD00003124,PROD00003124,USER00003124,2024-01-18,,Electronics,32.25,2,,Not Returned,,45,Female,City01,Wallet,Next-Day,0.0,1,4,0,0.0,West
ORD00002491,PROD00002491,USER00002491,2024-09-15,,Sports,62.13,2,,Not Returned,,44,Male,City38,Cash on Delivery,Next-Day,0.0,1,5,1,0.2,Central
ORD00003854,PROD00003854,USER00003854,2023-06-16,,Home,327.39,7,,Not Returned,,25,Male,City22,Credit Card,Next-Day,32.31,4,3,0,0.0,South
ORD00004777,PROD00004777,USER00004777,2024-06-01,,Grocery,170.9,2,,Not Returned,,56,Male,City03,Credit Card,Next-Day,13.86,1,4,0,0.0,North
ORD00007509,PROD00007509,USER00007509,2023-01-10,,Home,57.96,3,,Not Returned,,32,Female,City36,Credit Card,Next-Day,0.0,3,3,1,0.333,East
ORD00006457,PROD00006457,USER00006457,2023-06-03,,Electronics,414.34,2,,Not Returned,,46,Female,City07,Debit Card,Standard,0.0,5,3,0,0.0,North
ORD00006293,PROD00006293,USER00006293,2024-04-22,,Accessories,84.14,3,,Not Returned,,66,Female,City15,Credit Card,Next-Day,31.34,1,4,0,0.0,South
ORD00001148,PROD00001148,USER00001148,2024-12-29,,Books,414.43,4,,Not Returned,,26,Male,City07,Credit Card,Next-Day,0.0,1,2,0,0.0,South
ORD00000574,PROD00000574,USER00000574,2024-01-12,1.7058816e+18,Electronics,124.49,5,Damaged,Returned,10.0,30,Female,City11,Credit Card,Express,31.62,3,6,0,0.0,North
ORD00003769,PROD00003769,USER00003769,2023-06-01,1.6873056e+18,Clothing,154.54,1,Wrong Item,Returned,20.0,64,Female,City22,Debit Card,Next-Day,13.8,1,4,1,0.25,South
ORD00004146,PROD00004146,USER00004146,2023-12-03,,Home,61.82,1,,Not Returned,,45,Female,City19,Credit Card,Express,0.0,3,2,0,0.0,North
ORD00000853,PROD00000853,USER00000853,2024-11-03,1.731456e+18,Clothing,253.67,1,Other,Returned,10.0,31,Male,City32,Credit Card,Standard,12.72,6,5,0,0.0,West
ORD00005919,PROD00005919,USER00005919,2024-08-30,,Toys,342.28,2,,Not Returned,,57,Male,City39,Debit Card,Standard,0.0,5,7,1,0.143,North
ORD00009358,PROD00009358,USER00009358,2023-11-15,1.7008704e+18,Electronics,182.79,3,Size Issue,Returned,10.0,26,Female,City25,Credit Card,Next-Day,27.66,1,2,0,0.0,West
ORD00006614,PROD00006614,USER00006614,2023-02-02,,Clothing,132.1,7,,Not Returned,,31,Female,City28,PayPal,Express,33.34,4,5,1,0.2,North
ORD00006002,PROD00006002,USER00006002,2024-04-18,,Electronics,465.22,2,,Not Returned,,66,Male,City21,Debit Card,Next-Day,0.0,3,3,0,0.0,West
ORD00009163,PROD00009163,USER00009163,2024-01-29,,Electronics,346.44,1,,Not Returned,,26,Female,City14,Credit Card,Next-Day,32.15,2,6,1,0.167,West
ORD00004495,PROD00004495,USER00004495,2024-07-26,,Electronics,445.47,2,,Not Returned,,33,Male,City13,Credit Card,Next-Day,39.1,2,4,1,0.25,South
ORD00008173,PROD00008173,USER00008173,2023-02-04,1.6767648e+18,Clothing,96.82,1,Late Delivery,Returned,15.0,45,Female,City39,PayPal,Express,31.08,6,4,1,0.25,North
ORD00006655,PROD00006655,USER00006655,2023-01-24,1.6771104e+18,Clothing,223.14,1,Quality Issue,Returned,30.0,27,Female,City30,Credit Card,Next-Day,26.78,4,4,1,0.25,South
ORD00002368,PROD00002368,USER00002368,2024-01-27,1.7089056e+18,Clothing,421.6,1,Size Issue,Returned,30.0,43,Female,City15,Wallet,Express,7.48,3,3,1,0.333,North
ORD00004780,PROD00004780,USER00004780,2024-04-05,,Toys,122.7,1,,Not Returned,,47,Male,City34,Credit Card,Next-Day,9.43,2,4,1,0.25,West
ORD00007992,PROD00007992,USER00007992,2023-08-02,1.6926624e+18,Electronics,93.59,2,,Returned,20.0,19,Female,City02,Credit Card,Express,45.3,3,3,1,0.333,Central
ORD00002950,PROD00002950,USER00002950,2023-06-16,1.6877376e+18,Clothing,486.65,10,Damaged,Returned,10.0,30,Female,City38,Credit Card,Standard,21.12,6,4,1,0.25,North
ORD00005625,PROD00005625,USER00005625,2023-11-25,,Electronics,445.58,1,,Not Returned,,33,Female,City12,Wallet,Express,48.15,3,10,3,0.3,South
ORD00006971,PROD00006971,USER00006971,2023-09-14,,Clothing,5.3,3,,Not Returned,,33,Male,City05,Debit Card,Next-Day,14.19,5,4,1,0.25,West
ORD00008716,PROD00008716,USER00008716,2023-06-09,1.688256e+18,Clothing,150.99,8,Quality Issue,Returned,23.0,56,Male,City01,PayPal,Express,8.57,7,6,2,0.333,West
ORD00001841,PROD00001841,USER00001841,2023-10-24,,Beauty,104.96,6,,Not Returned,,30,Female,City14,Cash on Delivery,Express,61.63,6,2,0,0.0,West
ORD00005986,PROD00005986,USER00005986,2023-01-23,1.67616e+18,Home,123.87,2,Wrong Item,Returned,20.0,27,Male,City21,PayPal,Standard,0.0,5,1,0,0.0,South
ORD00000537,PROD00000537,USER00000537,2023-11-24,,Beauty,168.06,1,,Not Returned,,63,Male,City27,Debit Card,Express,0.0,3,4,0,0.0,South
ORD00002806,PROD00002806,USER00002806,2023-09-26,1.6965504e+18,Electronics,134.68,1,Damaged,Returned,10.0,24,Male,City47,Credit Card,Next-Day,0.0,2,10,1,0.1,East
ORD00005801,PROD00005801,USER00005801,2024-11-30,1.7342208e+18,Accessories,423.98,4,Quality Issue,Returned,15.0,31,Male,City03,Cash on Delivery,Standard,13.29,6,6,1,0.167,South
ORD00005596,PROD00005596,USER00005596,2024-04-28,,Toys,483.76,1,,Not Returned,,18,Male,City05,Credit Card,Express,0.0,3,5,0,0.0,East
ORD00007206,PROD00007206,USER00007206,2023-03-08,,Sports,72.13,7,,Not Returned,,34,Male,City48,Credit Card,Express,8.98,3,5,1,0.2,North
ORD00007343,PROD00007343,USER00007343,2023-01-27,1.6760736e+18,Accessories,163.66,3,Late Delivery,Returned,15.0,66,Female,City29,Debit Card,Standard,5.59,5,7,0,0.0,East
ORD00007560,PROD00007560,USER00007560,2024-03-04,1.7103744e+18,Clothing,142.76,3,Changed Mind,Returned,10.0,19,Female,City47,Credit Card,Express,27.15,3,7,5,0.714,North
ORD00008096,PROD00008096,USER00008096,2023-12-22,1.7039808e+18,Clothing,63.19,7,Damaged,Returned,9.0,44,Male,City25,Credit Card,Standard,58.86,7,4,2,0.5,North
ORD00000784,PROD00000784,USER00000784,2023-09-12,,Beauty,295.09,1,,Not Returned,,32,Male,City36,Credit Card,Express,0.0,5,9,2,0.222,Central
ORD00001409,PROD00001409,USER00001409,2024-01-03,,Toys,77.78,1,,Not Returned,,24,Female,City30,Credit Card,Next-Day,0.0,1,5,1,0.2,West
ORD00000154,PROD00000154,USER00000154,2024-08-07,,Beauty,40.6,3,,Not Returned,,32,Male,City05,Wallet,Express,9.49,5,3,0,0.0,West
ORD00007806,PROD00007806,USER00007806,2024-03-19,1.7116704e+18,Books,162.49,3,Wrong Item,Returned,10.0,54,Female,City17,Cash on Delivery,Express,0.0,4,1,1,1.0,West
ORD00003009,PROD00003009,USER00003009,2024-11-28,,Automotive,264.99,3,,Not Returned,,27,Male,City33,PayPal,Express,0.0,3,2,1,0.5,South
ORD00001686,PROD00001686,USER00001686,2024-05-26,,Home,91.58,2,,Not Returned,,25,Male,City09,Credit Card,Standard,0.0,5,8,2,0.25,South
ORD00004014,PROD00004014,USER00004014,2023-11-20,1.7030304e+18,Grocery,298.94,1,Quality Issue,Returned,30.0,31,Male,City16,PayPal,Next-Day,0.0,1,3,2,0.667,South
ORD00007455,PROD00007455,USER00007455,2023-05-06,,Electronics,316.68,7,,Not Returned,,44,Female,City39,Debit Card,Standard,0.0,5,2,0,0.0,South
ORD00003863,PROD00003863,USER00003863,2024-12-11,1.7351712e+18,Automotive,285.92,2,Quality Issue,Returned,15.0,19,Male,City27,PayPal,Next-Day,17.59,1,4,1,0.25,East
ORD00002733,PROD00002733,USER00002733,2023-01-26,1.6751232e+18,Beauty,309.53,9,Quality Issue,Returned,5.0,31,Male,City08,Wallet,Next-Day,6.87,2,5,0,0.0,East
ORD00001895,PROD00001895,USER00001895,2023-01-17,,Beauty,168.69,2,,Not Returned,,47,Female,City03,Credit Card,Next-Day,0.0,2,4,0,0.0,West
ORD00005442,PROD00005442,USER00005442,2023-12-06,,Grocery,257.23,2,,Not Returned,,27,Male,City50,Credit Card,Standard,0.0,8,2,0,0.0,East
ORD00000569,PROD00000569,USER00000569,2024-05-19,1.7169408e+18,Electronics,136.88,2,Size Issue,Returned,10.0,65,Male,City06,Wallet,Standard,0.0,5,4,1,0.25,West
ORD00006709,PROD00006709,USER00006709,2023-11-04,,Sports,412.61,1,,Not Returned,,65,Male,City14,PayPal,Next-Day,21.78,1,4,0,0.0,North
ORD00005854,PROD00005854,USER00005854,2023-05-25,,Clothing,479.46,2,,Not Returned,,45,Female,City14,Credit Card,Express,10.3,3,1,0,0.0,Central
ORD00001816,PROD00001816,USER00001816,2024-02-21,,Automotive,276.45,2,,Not Returned,,64,Male,City31,Credit Card,Standard,37.68,7,5,0,0.0,West
ORD00008319,PROD00008319,USER00008319,2024-12-15,,Clothing,447.43,3,,Not Returned,,54,Male,City17,Debit Card,Express,15.04,4,2,0,0.0,North
ORD00003394,PROD00003394,USER00003394,2024-12-01,,Sports,148.65,10,,Not Returned,,24,Female,City42,Cash on Delivery,Next-Day,6.52,1,4,0,0.0,South
ORD00003327,PROD00003327,USER00003327,2024-09-23,,Electronics,24.79,1,,Not Returned,,54,Male,City08,Cash on Delivery,Next-Day,0.0,1,3,0,0.0,West
ORD00009982,PROD00009982,USER00009982,2023-01-29,,Sports,131.79,2,,Not Returned,,64,Male,City03,Credit Card,Next-Day,0.0,3,3,1,0.333,West
ORD00006102,PROD00006102,USER00006102,2024-05-10,,Sports,80.76,2,,Not Returned,,18,Male,City39,Credit Card,Next-Day,0.0,4,3,0,0.0,West
ORD00002975,PROD00002975,USER00002975,2023-04-03,,Toys,258.7,1,,Not Returned,,32,Female,City29,Cash on Delivery,Next-Day,0.0,2,4,2,0.5,South
ORD00000980,PROD00000980,USER00000980,2024-10-21,,Sports,360.06,1,,Not Returned,,32,Female,City38,Cash on Delivery,Express,37.66,3,5,2,0.4,Central
ORD00000190,PROD00000190,USER00000190,2023-02-22,1.67832e+18,Clothing,66.1,1,Quality Issue,Returned,15.0,56,Female,City22,PayPal,Express,11.9,3,6,2,0.333,Central
